id,event,event_text,original_timestamp,timestamp,brand,category,price,f0_,quantity
64f2b512-bb3a-47e2-a844-1c2e45c17547,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 10:39:14.772000 UTC,2023-03-23 10:39:16.090000 UTC,Dove,Shampoo,345.0,7538632,1
0354cb3a-6c48-4f87-ad48-3f961e0019db,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-03 12:52:32.261000 UTC,2023-04-03 12:52:32.703000 UTC,Pantene,Shampoo,132.0,7548614,1
ajs-next-9db4246a36aeb65d14af0cd1acd026f1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-23 07:53:07.576000 UTC,2023-02-23 07:53:09.319000 UTC,Men Deserve,Shampoo,637.5,7521386,1
ce5eb1e1-1d62-4e4a-a18e-14bb1cb1fd14,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 10:03:48.890000 UTC,2023-03-27 10:03:51.345000 UTC,Dove,Shampoo,345.0,7538632,1
36747474-0D04-439B-BE4A-97F15A58F164,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 10:22:01.946000 UTC,2023-03-23 10:22:02.664000 UTC,Tresemme,Shampoo,672.0,7528695,1
ajs-next-1ebf40439c9a0cf80afe987a5ed18b2b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-13 06:03:19.079000 UTC,2023-01-13 06:03:19.495000 UTC,St.Botanica,Shampoo,1897.0,7540445,1
c52ac40a-090f-4fa9-948d-ddd6c29b8417,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-09 14:00:09.612000 UTC,2023-03-09 14:00:08.340000 UTC,Dove,Shampoo,740.0,7537531,1
2EB29D39-8B06-4CF1-B4F0-C15EE11E7B7A,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-11 16:06:49.697000 UTC,2023-01-11 16:06:50.025000 UTC,Berina,Shampoo,426.0,7500344,1
ajs-next-d95f492692bf17dbc82c9622fd979344,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-22 10:55:42.754000 UTC,2023-02-22 10:55:42.891000 UTC,Plum,Shampoo,495.0,7528677,1
ajs-next-6ef27d7ec83ed9c92b3939e5ef8a46e5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 06:45:15.247000 UTC,2023-03-08 06:45:15.447000 UTC,Clinic Plus,Shampoo,10.0,7551959,1
eb1ec016-20e5-4c71-b611-a7d0bfa3c81d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-14 10:23:05.358000 UTC,2023-03-14 10:23:06.931000 UTC,Clinic Plus,Shampoo,10.0,7551959,1
ajs-next-b5b4480fb1a6bf01d34ec06f669c7af7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 06:28:31.789000 UTC,2023-03-27 06:28:31.986000 UTC,OGX,Shampoo,950.0,7533648,1
ajs-next-18963aab7d0b1c5f7635503342eadabc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 08:17:57.764000 UTC,2023-03-22 08:17:58.012000 UTC,Clinic Plus,Shampoo,10.0,7551959,1
378425ea-2261-4f12-8f1a-4d8a683d4e3f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:18:29.343000 UTC,2023-03-22 16:18:30.292000 UTC,De Fabulous,Shampoo,1350.0,7542324,1
ajs-next-836e2cd5f316db13386243385fb6ab8a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-21 14:41:54.534000 UTC,2022-12-21 14:41:54.736000 UTC,Mirah Belle,Shampoo,258.42,7533106,1
DE22E6A9-4531-4E63-95AD-C1724FE0C3BC,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-08 05:23:28.638000 UTC,2023-04-08 05:23:28.957000 UTC,Love Beauty & Planet,Shampoo,315.0,7553264,1
df46c034-84d9-4e7b-9e6e-c24a8fbbd3c1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 22:29:25.353000 UTC,2023-03-22 22:29:26.357000 UTC,Dove,Shampoo,345.0,7538632,1
557baa7f-006b-4b49-90af-d262820bf25b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:25:30.923000 UTC,2023-03-22 16:25:31.910000 UTC,Dove,Shampoo,345.0,7538632,1
D57BBEB8-F5F4-4508-BDCF-21C94DDC9F25,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 16:29:31.518000 UTC,2023-04-05 16:29:32.141000 UTC,De Fabulous,Shampoo,2700.0,7536945,1
75F9847E-3158-4062-BB9D-1ECBC7479A99,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-11-30 11:16:11.312000 UTC,2022-11-30 11:16:12.957000 UTC,Vitro Naturals,Shampoo,597.0,7533100,1
ajs-next-1572d5d376b7ffcd9525905799c3dc60,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-07 09:41:10.804000 UTC,2023-02-07 09:41:10.801000 UTC,Streax,Shampoo,200.0,7545575,1
ajs-next-9524e7f0a340caa0e80b0b96918a0568,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 19:05:34.477000 UTC,2023-04-04 19:05:34.785000 UTC,Clinic Plus,Shampoo,10.0,7551959,1
3c7e9ebc-6f60-440f-9792-b681556d71fb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-22 08:44:53.928000 UTC,2022-08-22 08:44:55.035000 UTC,Yves Rocher,Shampoo,590.0,7500545,1
cb9e96ea-dc81-4bfb-95a9-d8e694d34ba1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-26 16:50:00.158000 UTC,2023-03-26 16:50:00.886000 UTC,Dove,Shampoo,345.0,7538632,1
224c23dd-7599-4a8e-9a41-e45bf16c7c3d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 07:51:36.908000 UTC,2023-03-23 07:51:39.300000 UTC,Dove,Shampoo,345.0,7538632,1
ajs-next-952e2c14d15bc74680a45effdf94dfe1,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-17 09:18:09.050000 UTC,2023-01-17 09:18:09.634000 UTC,L'Oreal Paris,Shampoo,379.0,7528854,1
3193aab5-e8b8-4e5f-9e41-78edb7250ecb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 19:00:37.472000 UTC,2023-04-04 19:00:39.002000 UTC,Aaranyaa,Shampoo,243.0,7551052,1
E49D667C-38DB-4CB0-9FC1-6D173DFAC59C,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 06:01:31.185000 UTC,2023-04-05 06:01:31.707000 UTC,Clinic Plus,Shampoo,10.0,7551959,1
ajs-next-d472ca6b6e8cf61bc18e8ffbd03dd252,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-13 09:43:00.085000 UTC,2023-03-13 09:43:00.281000 UTC,Toni&Guy,Shampoo,679.0,7547438,1
a28d7cfb-cd17-4760-ae66-31e4115ade2f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-08 15:27:55.097000 UTC,2023-04-08 15:27:55.607000 UTC,St.Botanica,Shampoo,349.0,7540365,1
ajs-next-553b8001955db7acaa91a3b75902eaf8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-12 15:45:37.648000 UTC,2023-03-12 15:45:38.940000 UTC,Oshea Herbals,Shampoo,215.0,7549572,1
be8a5c7c-1a61-4665-b7f0-9c738fff71cb,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:31:39.171000 UTC,2023-03-22 17:31:37.378000 UTC,BabyChakra,Shampoo,169.0,7528480,1
0F56940D-8702-402C-93A1-49D6A517DD3D,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 14:25:46.786000 UTC,2023-03-08 14:25:47.100000 UTC,Tresemme,Shampoo,415.0,7528817,1
9992F16C-5DD6-47AB-ACDA-723F0F9CBBA0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-11 17:24:53.650000 UTC,2023-01-11 17:24:54.015000 UTC,Berina,Shampoo,426.0,7500344,1
ajs-next-4e69831cf1d3eca99f17bd0a315ba471,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-09-09 13:07:20.264000 UTC,2022-09-09 13:07:21.062000 UTC,Biotique,Shampoo,159.0,7500097,1
ebc6bf71-62d4-48be-869e-bd546cc82d73,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-03 12:52:11.298000 UTC,2023-04-03 12:52:11.731000 UTC,Pantene,Shampoo,132.0,7548614,1
0733fadb-1b13-4dd1-8b33-9ab4988d1c6b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 18:45:04.623000 UTC,2023-03-22 18:45:05.038000 UTC,L'Oreal Paris,Eyeliner,719.0,7501753,1
D67A6401-C0AA-4BBB-AAA3-F2AADB5E1F49,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-27 19:39:58.919000 UTC,2022-12-27 19:39:59.198000 UTC,Colorbar,Eyeliner,795.0,7502345,1
DC0B3A35-0471-4528-BF57-77DF26A6E677,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 07:24:44.677000 UTC,2023-03-23 07:24:45.190000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
3b308e96-eda4-4697-807e-9ba0ce784092,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:28:34.691000 UTC,2023-04-04 20:28:36.205000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
AD2AD38C-9FEF-44A3-9E77-8DDB62EC22F8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 13:48:02.401000 UTC,2023-03-23 13:48:02.596000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
bc841934-e789-41ba-a123-5985948fd43e,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 15:48:17.805000 UTC,2023-02-13 15:48:17.983000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
85b62243-50f0-4717-b5a9-75ab31cbbad5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-10 14:59:54.185000 UTC,2023-03-10 14:59:55.195000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
038EE976-A1E6-441D-A43D-755C7006CDB9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-08 03:12:42.844000 UTC,2023-04-08 03:12:43.972000 UTC,M.A.C,Eyeliner,1650.0,7526403,1
B534A792-13D2-4339-96AA-F063B652705E,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-06 21:29:27.829000 UTC,2023-04-06 21:29:28.406000 UTC,Too Faced,Eyeliner,1990.0,7535207,1
5c0e77d1-e87d-4dd9-9afb-be3da981eda8,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 10:28:04.858000 UTC,2023-03-23 10:28:06.291000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ECF236AE-88A8-4160-8F81-2DAA2441EF9C,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 03:10:01.945000 UTC,2023-03-23 03:10:02.399000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-5c06a9fc4ccccbd92c102fa2e929f737,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 07:09:04.063000 UTC,2023-02-15 07:09:06.191000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
3bd485bb-1854-4bf5-b658-b41699dbb3b5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 09:40:11.674000 UTC,2023-03-23 09:40:13.002000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
3474abe0-33ac-44fc-b615-ce15e2b81a91,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-08 11:01:52.913000 UTC,2023-02-08 11:01:53.745000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
94F38FEF-76B3-461E-94FE-DF550DFAC1BB,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 14:19:19.475000 UTC,2023-04-05 14:19:20.567000 UTC,Too Faced,Eyeliner,1990.0,7535207,1
0545de12-e3d6-4fdf-a14a-1a88a4e35a63,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-22 20:50:49.625000 UTC,2023-01-22 20:50:50.632000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
2351C1D7-DAA9-4D59-8AC0-C1D43B389F03,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-17 16:22:30.137000 UTC,2023-03-17 16:22:30.290000 UTC,Too Faced,Eyeliner,1700.0,7535120,1
78b5ee85-3db0-4256-9cd5-d546481c4d6f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 05:54:01.700000 UTC,2023-04-09 05:54:02.608000 UTC,Faces Canada,Eyeliner,299.0,7533517,1
8c71f9b8-8e6e-43b4-ae27-2897711d0568,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-31 09:09:01.064000 UTC,2023-01-31 09:09:01.677000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-3f6eaeba0b99692181c62068b9328339,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-07 04:39:37.250000 UTC,2023-02-07 04:39:37.441000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
e9dbfb6b-ae0f-4242-8a6f-126dc2e85089,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 10:37:05.802000 UTC,2023-02-13 10:37:06.301000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-5ff25f446fe839c8c619cd070b1de5fc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 12:52:05.484000 UTC,2023-02-15 12:52:05.698000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
d6a41bb6-df7c-4fe5-bafa-0068e7aa82b9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-19 06:30:42.925000 UTC,2023-01-19 06:30:45.531000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
cd5879cc-59f3-4294-9322-bdcc805302e7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-26 16:44:02.622000 UTC,2023-03-26 16:44:03.279000 UTC,Makeup Revolution,Eyeliner,225.0,7536388,1
19d7db87-88a5-40df-abb7-dd3b335934f9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 10:33:12.364000 UTC,2023-03-23 10:33:12.153000 UTC,Miss Claire,Eyeliner,156.0,7503351,1
ajs-next-25a57ca65f94779a1dace6728e61e197,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-21 19:01:20.967000 UTC,2023-02-21 19:01:21.251000 UTC,Pierre Cardin Paris,Eyeliner,650.0,7543839,1
ed35d4c5-1f2a-4520-be52-e4ab4718f0be,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-30 09:38:36.541000 UTC,2022-08-30 09:38:37.137000 UTC,Deborah Milano,Eyeliner,695.0,7503336,1
fc0df7e6-0ea2-44e8-9c04-a6f78e1a4aa2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-26 16:44:40.817000 UTC,2023-03-26 16:44:41.577000 UTC,L'Oreal Paris,Eyeliner,719.0,7501753,1
6bd8d02d-bb87-42d2-ba35-706de347fe2a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 17:13:05.834000 UTC,2023-03-23 17:13:06.436000 UTC,MARS,Eyeliner,199.0,7548490,1
ajs-next-7ade33257882a515ef48f89530ca11b4,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-15 09:43:48.028000 UTC,2023-03-15 09:43:47.555000 UTC,Maybelline New York,Eyeliner,404.0,7540736,1
720d290d-43be-4303-8fd5-ca1d64f5dec5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 12:54:16.689000 UTC,2023-03-23 12:54:17.270000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-4923b250c27fdd7fdc28f12dac4e46ed,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 05:03:21.857000 UTC,2023-04-04 05:03:22.054000 UTC,Daily Life Forever52,Eyeliner,517.0,7529183,1
ajs-next-9bc9ab429262ea2222270b0e29c92318,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-05 11:39:04.957000 UTC,2023-04-05 11:39:05.151000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
e3bec597-25a5-4e09-bafa-d8cce813e9ae,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:55:51.730000 UTC,2023-04-04 20:55:53.284000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
e67426a3-e21d-4427-8cb8-4280ffbcc18a,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-09 13:02:45.589000 UTC,2023-03-09 13:02:46.166000 UTC,L'Oreal Paris,Eyeliner,639.0,7501753,1
1f9a3720-4409-439d-b707-68679605c774,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-10 14:59:12.105000 UTC,2023-03-10 14:59:13.115000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
2c244bf9-68ad-4a97-a0fc-283d409cc49c,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-30 10:09:06.106000 UTC,2022-08-30 10:09:06.872000 UTC,Miss Claire,Eyeliner,275.0,7503507,1
6b3b732c-1821-4591-9fed-a16ca8aeb7af,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 05:34:08.697000 UTC,2023-03-23 05:34:10.217000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
03572939-1d72-47d5-8efb-49a5f1ac18c0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-15 11:43:44.714000 UTC,2023-02-15 11:43:45.131000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-0ecb9294bd09f47a52add0fb8e056c07,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 13:28:52.344000 UTC,2023-04-04 13:28:53.307000 UTC,Maybelline New York,Eyeliner,539.0,7540733,1
ajs-next-e00e7c5c108d300d49615aef726c4f1e,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 06:46:10.130000 UTC,2023-03-08 06:46:10.333000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
B377E07E-9D99-49BA-8384-33E4E19913D9,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:23:46.458000 UTC,2023-03-22 17:23:46.719000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-3280bd6d93ab6f82980bead4eff949da,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 08:17:53.451000 UTC,2023-03-22 08:17:53.702000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
ajs-next-28ae98ec59c8a92e933b129401e7adf5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-07 03:47:56.991000 UTC,2023-03-07 03:47:58.134000 UTC,Blue Heaven,Eyeliner,153.0,7537665,1
72C3F2E2-4AA9-4813-ADDD-219B02FCCCF3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:06:55.217000 UTC,2023-03-22 17:06:55.853000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
68dcfb29-623e-489b-86a1-f10c6e0f4cda,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-18 11:37:02.718000 UTC,2023-03-18 11:37:04.334000 UTC,L'Oreal Paris,Eyeliner,719.0,7501753,1
F16096E1-1BBC-44E5-959D-C6A53AADA0F2,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-02 09:18:05.623000 UTC,2023-01-02 09:18:06.162000 UTC,L.A. Girl,Eyeliner,488.0,7519088,1
6E1BE9FE-4209-4043-8F5D-5212C313BD59,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 04:16:19.035000 UTC,2023-03-23 04:16:19.226000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
53ce7b94-f680-4a0e-93e7-aab2146c321f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 16:44:09.040000 UTC,2023-03-22 16:44:09.740000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
7f8e79dd-d629-44db-b598-41eb8f610ac4,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-24 03:43:15.182000 UTC,2023-03-24 03:43:15.815000 UTC,Maybelline New York,Eyeliner,599.0,7540733,1
ajs-next-c234fe1fcc113d5b99d6fd3c9d3c19fa,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-11 05:36:40.936000 UTC,2023-03-11 05:36:40.157000 UTC,Chambor,Eyeliner,556.0,7503053,1
ajs-next-d8c4422ae60797901eaf51bec09b825d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-11 05:36:38.135000 UTC,2023-03-11 05:36:37.372000 UTC,Colorbar,Eyeliner,556.0,7502392,1
16ff50eb-23c6-4cc6-9c0b-6bb973345db7,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 18:44:58.412000 UTC,2023-03-22 18:44:58.827000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
ajs-next-7b318d260a6817122a3cf0e63b5f7e56,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 01:04:49.385000 UTC,2023-03-08 01:04:49.393000 UTC,Smashbox,Eyeliner,1200.0,7541088,1
eed57f08-c76f-4867-9952-8950688c45d3,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-10 14:51:00.719000 UTC,2023-03-10 14:51:01.728000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
c4fba3bb-8e49-4800-86f0-8c1e7c7941e0,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-12 05:14:12.355000 UTC,2023-03-12 05:14:13.525000 UTC,Lakme,Eyeliner,335.0,7540485,1
9e7d5702-a048-4d21-a969-a9a18341b5fa,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-12-31 08:28:41.282000 UTC,2022-12-31 08:28:43.026000 UTC,Miss Claire,Eyeliner,58.0,7503512,1
a5dea487-b4a5-407a-97ca-a76c77085ccc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-09 05:53:54.738000 UTC,2023-04-09 05:53:55.646000 UTC,Lakme,Eyeliner,440.0,7540477,1
ef147ca4-c9df-4e4c-b31e-3954b9384890,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 10:43:45.127000 UTC,2023-02-13 10:43:45.624000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
67837B96-A29B-4C00-A292-8D41D439AD96,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 05:01:58.518000 UTC,2023-04-07 05:01:58.947000 UTC,Daily Life Forever52,Eyeliner,506.0,7529242,1
71edf133-316a-48d1-9225-2c186fc100cc,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-30 10:03:47.093000 UTC,2022-08-30 10:03:47.836000 UTC,Miss Claire,Eyeliner,275.0,7503507,1
8e1bd12c-fe6c-4547-9edf-409ec994c5cf,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-27 14:55:35.902000 UTC,2023-03-27 14:55:37.693000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
6b369cb5-d4bd-47c8-87b6-c58be5beb27d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:12:55.617000 UTC,2023-03-22 17:12:53.843000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
8f819afe-4d76-4649-b2e5-b662bd7f9d7f,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:28:42.392000 UTC,2023-04-04 20:28:43.896000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
f76d282c-55ab-44d7-8a21-964a2df48971,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-31 12:55:28.848000 UTC,2023-03-31 12:55:27.701000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
6db8789b-fe8a-4d61-abb1-7fbcc3fb7654,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-12 18:27:12.143000 UTC,2023-03-12 18:27:12.909000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
55A233B6-716C-4234-BAAB-B618079A5EEA,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-23 03:10:37.881000 UTC,2023-03-23 03:10:38.315000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-6e7397b3a79a0781a4e32515d3490b77,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-08 10:47:48.033000 UTC,2023-03-08 10:47:49.323000 UTC,Lakme,Eyeliner,208.0,7547025,1
0756355d-256b-443d-8b97-65dc99d6d100,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-13 15:59:24.466000 UTC,2023-02-13 15:59:25.373000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
ajs-next-95af0b0140064d2012c6be9c3119560d,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-09 06:52:43.883000 UTC,2023-01-09 06:52:44.141000 UTC,Daily Life Forever52,Eyeliner,399.0,7529421,1
f440ca1b-30ea-4015-a4b6-5a2f654027ef,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:28:38.066000 UTC,2023-04-04 20:28:39.580000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
81dcc081-dd1f-454e-9213-374b51c3cd2b,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-07 06:33:37.998000 UTC,2023-03-07 06:33:39.686000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
2F45AF46-89E6-4316-A892-C027C3E3742E,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-07 10:53:47.232000 UTC,2023-04-07 10:53:47.462000 UTC,Bobbi Brown,Eyeliner,2500.0,7501662,1
D85BF7ED-2E44-4513-B0B8-B8ADF8CA2ED5,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-01-02 09:17:59.557000 UTC,2023-01-02 09:18:00.096000 UTC,Sery,Eyeliner,349.0,7503643,1
7398f964-614b-4a9a-b5c3-dd51a9f00524,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-12 05:14:14.418000 UTC,2023-03-12 05:14:15.588000 UTC,Maybelline New York,Eyeliner,359.0,7540736,1
d712ba5c-68c9-4ee4-a243-dadc6989be77,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-12 18:26:17.983000 UTC,2023-03-12 18:26:18.756000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
9759829d-45fe-45de-8873-27e83c3df8a4,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-04-04 20:28:39.846000 UTC,2023-04-04 20:28:41.360000 UTC,Bobbi Brown,Eyeliner,1750.0,7501301,1
ajs-next-5503064fbc06f5abefaebc472c389890,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-02-24 15:59:51.546000 UTC,2023-02-24 15:59:51.774000 UTC,Too Faced,Eyeliner,1990.0,7535112,1
7ec0da54-d795-4f9d-896d-2cedc6a8a308,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2023-03-22 17:34:24.195000 UTC,2023-03-22 17:34:25.226000 UTC,Maybelline New York,Eyeliner,499.0,7540742,1
61750d9f-4281-4a78-af34-5b787b91cada,wishlist_product_added_to_cart,Wishlist Product Added to Cart,2022-08-30 10:03:39.952000 UTC,2022-08-30 10:03:40.695000 UTC,Miss Claire,Eyeliner,65.0,7503505,1
